,match_id,match_ko,date,home_team,home_team_abbr,away_team,away_team_abbr,venue,home_score,away_score,match_link
1176,5168,1115474400000,Saturday 7 May 2005,Crystal Palace,CRY,Southampton,SOU,"Selhurst Park, London",2,2,https://www.premierleague.com/match/5168
1177,5169,1115474400000,Saturday 7 May 2005,Everton,EVE,Newcastle,NEW,"Goodison Park, Liverpool",2,0,https://www.premierleague.com/match/5169
1178,5171,1115474400000,Saturday 7 May 2005,Middlesbrough,MID,Spurs,TOT,"Riverside Stadium, Middlesbrough",1,0,https://www.premierleague.com/match/5171
1179,5172,1115474400000,Saturday 7 May 2005,Norwich,NOR,Birmingham,BIR,"Carrow Road, Norwich",1,0,https://www.premierleague.com/match/5172
1180,5173,1115474400000,Saturday 7 May 2005,Portsmouth,POR,Bolton,BOL,"Fratton Park, Portsmouth",1,1,https://www.premierleague.com/match/5173
1181,5170,1115482500000,Saturday 7 May 2005,Man Utd,MUN,West Brom,WBA,"Old Trafford, Manchester",1,1,https://www.premierleague.com/match/5170
1182,5164,1115232300000,Wednesday 4 May 2005,Fulham,FUL,Newcastle,NEW,"Craven Cottage, London",1,3,https://www.premierleague.com/match/5164
1183,5163,1115060400000,Monday 2 May 2005,West Brom,WBA,Arsenal,ARS,"The Hawthorns, West Bromwich",0,2,https://www.premierleague.com/match/5163
1184,5162,1114948800000,Sunday 1 May 2005,Spurs,TOT,Aston Villa,AVL,"White Hart Lane, London",5,1,https://www.premierleague.com/match/5162
1185,5161,1114959900000,Sunday 1 May 2005,Charlton,CHA,Man Utd,MUN,"The Valley, London",0,4,https://www.premierleague.com/match/5161
1186,5154,1114869600000,Saturday 30 April 2005,Birmingham,BIR,Blackburn,BLB,"St Andrews, Birmingham",2,1,https://www.premierleague.com/match/5154
1187,5156,1114869600000,Saturday 30 April 2005,Fulham,FUL,Everton,EVE,"Craven Cottage, London",2,0,https://www.premierleague.com/match/5156
1188,5157,1114869600000,Saturday 30 April 2005,Liverpool,LIV,Middlesbrough,MID,"Anfield, Liverpool",1,1,https://www.premierleague.com/match/5157
1189,5158,1114869600000,Saturday 30 April 2005,Man City,MCI,Portsmouth,POR,"Etihad Stadium, Manchester",2,0,https://www.premierleague.com/match/5158
1190,5159,1114869600000,Saturday 30 April 2005,Newcastle,NEW,Crystal Palace,CRY,"Sports Direct Arena, Newcastle",0,0,https://www.premierleague.com/match/5159
1191,5160,1114869600000,Saturday 30 April 2005,Southampton,SOU,Norwich,NOR,"The Friends Provident St Mary's Stadium, Southampton",4,3,https://www.premierleague.com/match/5160
1192,5155,1114877700000,Saturday 30 April 2005,Bolton,BOL,Chelsea,CHE,"Macron Stadium, Bolton",0,2,https://www.premierleague.com/match/5155
1193,5153,1114627500000,Wednesday 27 April 2005,Newcastle,NEW,Middlesbrough,MID,"Sports Direct Arena, Newcastle",0,0,https://www.premierleague.com/match/5153
1194,5152,1114541100000,Tuesday 26 April 2005,West Brom,WBA,Blackburn,BLB,"The Hawthorns, West Bromwich",1,1,https://www.premierleague.com/match/5152
1195,5151,1114455600000,Monday 25 April 2005,Arsenal,ARS,Spurs,TOT,"Highbury, London",1,0,https://www.premierleague.com/match/5151
1196,5150,1114340400000,Sunday 24 April 2005,Portsmouth,POR,Southampton,SOU,"Fratton Park, Portsmouth",4,1,https://www.premierleague.com/match/5150
1197,5149,1114355100000,Sunday 24 April 2005,Man Utd,MUN,Newcastle,NEW,"Old Trafford, Manchester",2,1,https://www.premierleague.com/match/5149
1198,5142,1114264800000,Saturday 23 April 2005,Aston Villa,AVL,Bolton,BOL,"Villa Park, Birmingham",1,1,https://www.premierleague.com/match/5142
1199,5143,1114264800000,Saturday 23 April 2005,Blackburn,BLB,Man City,MCI,"Ewood Park, Blackburn",0,0,https://www.premierleague.com/match/5143
1200,7457,1306076400000,Sunday 22 May 2011,Aston Villa,AVL,Liverpool,LIV,"Villa Park, Birmingham",1,0,https://www.premierleague.com/match/7457
1201,7458,1306076400000,Sunday 22 May 2011,Bolton,BOL,Man City,MCI,"Macron Stadium, Bolton",0,2,https://www.premierleague.com/match/7458
1202,7459,1306076400000,Sunday 22 May 2011,Everton,EVE,Chelsea,CHE,"Goodison Park, Liverpool",1,0,https://www.premierleague.com/match/7459
1203,7460,1306076400000,Sunday 22 May 2011,Fulham,FUL,Arsenal,ARS,"Craven Cottage, London",2,2,https://www.premierleague.com/match/7460
1204,7461,1306076400000,Sunday 22 May 2011,Man Utd,MUN,Blackpool,BLP,"Old Trafford, Manchester",4,2,https://www.premierleague.com/match/7461
1205,7462,1306076400000,Sunday 22 May 2011,Newcastle,NEW,West Brom,WBA,"Sports Direct Arena, Newcastle",3,3,https://www.premierleague.com/match/7462
1206,7463,1306076400000,Sunday 22 May 2011,Stoke,STK,Wigan,WIG,"Britannia Stadium, Stoke",0,1,https://www.premierleague.com/match/7463
1207,7464,1306076400000,Sunday 22 May 2011,Spurs,TOT,Birmingham,BIR,"White Hart Lane, London",2,1,https://www.premierleague.com/match/7464
1208,7465,1306076400000,Sunday 22 May 2011,West Ham,WHU,Sunderland,SUN,"Boleyn Ground, London",0,3,https://www.premierleague.com/match/7465
1209,7466,1306076400000,Sunday 22 May 2011,Wolves,WOL,Blackburn,BLB,"Molineux Stadium, Wolverhampton",2,3,https://www.premierleague.com/match/7466
1210,7456,1305657900000,Tuesday 17 May 2011,Man City,MCI,Stoke,STK,"Etihad Stadium, Manchester",3,0,https://www.premierleague.com/match/7456
1211,7453,1305462600000,Sunday 15 May 2011,Chelsea,CHE,Newcastle,NEW,"Stamford Bridge, London",2,2,https://www.premierleague.com/match/7453
1212,7451,1305471600000,Sunday 15 May 2011,Arsenal,ARS,Aston Villa,AVL,"Emirates Stadium, London",1,2,https://www.premierleague.com/match/7451
1213,7452,1305471600000,Sunday 15 May 2011,Birmingham,BIR,Fulham,FUL,"St Andrews, Birmingham",0,2,https://www.premierleague.com/match/7452
1214,7454,1305471600000,Sunday 15 May 2011,Liverpool,LIV,Spurs,TOT,"Anfield, Liverpool",0,2,https://www.premierleague.com/match/7454
1215,7455,1305471600000,Sunday 15 May 2011,Wigan,WIG,West Ham,WHU,"DW Stadium, Wigan",3,2,https://www.premierleague.com/match/7455
1216,7447,1305373500000,Saturday 14 May 2011,Blackburn,BLB,Man Utd,MUN,"Ewood Park, Blackburn",1,1,https://www.premierleague.com/match/7447
1217,7448,1305373500000,Saturday 14 May 2011,Blackpool,BLP,Bolton,BOL,"Bloomfield Road, Blackpool",4,3,https://www.premierleague.com/match/7448
1218,7449,1305373500000,Saturday 14 May 2011,Sunderland,SUN,Wolves,WOL,"Stadium of Light, Sunderland",1,3,https://www.premierleague.com/match/7449
1219,7450,1305373500000,Saturday 14 May 2011,West Brom,WBA,Everton,EVE,"The Hawthorns, West Bromwich",1,0,https://www.premierleague.com/match/7450
1220,7446,1305053100000,Tuesday 10 May 2011,Man City,MCI,Spurs,TOT,"Etihad Stadium, Manchester",1,0,https://www.premierleague.com/match/7446
1221,7445,1304967600000,Monday 9 May 2011,Fulham,FUL,Liverpool,LIV,"Craven Cottage, London",2,5,https://www.premierleague.com/match/7445
1222,7444,1304852400000,Sunday 8 May 2011,Wolves,WOL,West Brom,WBA,"Molineux Stadium, Wolverhampton",3,1,https://www.premierleague.com/match/7444
1223,7443,1304859900000,Sunday 8 May 2011,Stoke,STK,Arsenal,ARS,"Britannia Stadium, Stoke",3,1,https://www.premierleague.com/match/7443
1224,7442,1304867400000,Sunday 8 May 2011,Man Utd,MUN,Chelsea,CHE,"Old Trafford, Manchester",2,1,https://www.premierleague.com/match/7442
1225,7436,1304776800000,Saturday 7 May 2011,Aston Villa,AVL,Wigan,WIG,"Villa Park, Birmingham",1,1,https://www.premierleague.com/match/7436
1226,7437,1304776800000,Saturday 7 May 2011,Bolton,BOL,Sunderland,SUN,"Macron Stadium, Bolton",1,2,https://www.premierleague.com/match/7437
1227,7438,1304776800000,Saturday 7 May 2011,Everton,EVE,Man City,MCI,"Goodison Park, Liverpool",2,1,https://www.premierleague.com/match/7438
1228,7439,1304776800000,Saturday 7 May 2011,Newcastle,NEW,Birmingham,BIR,"Sports Direct Arena, Newcastle",2,1,https://www.premierleague.com/match/7439
1229,7441,1304776800000,Saturday 7 May 2011,West Ham,WHU,Blackburn,BLB,"Boleyn Ground, London",1,1,https://www.premierleague.com/match/7441
1230,7440,1304785800000,Saturday 7 May 2011,Spurs,TOT,Blackpool,BLP,"White Hart Lane, London",1,1,https://www.premierleague.com/match/7440
1231,7433,1304247600000,Sunday 1 May 2011,Birmingham,BIR,Wolves,WOL,"St Andrews, Birmingham",1,1,https://www.premierleague.com/match/7433
1232,7434,1304247600000,Sunday 1 May 2011,Liverpool,LIV,Newcastle,NEW,"Anfield, Liverpool",3,0,https://www.premierleague.com/match/7434
1233,7432,1304255100000,Sunday 1 May 2011,Arsenal,ARS,Man Utd,MUN,"Emirates Stadium, London",1,0,https://www.premierleague.com/match/7432
1234,7435,1304262600000,Sunday 1 May 2011,Man City,MCI,West Ham,WHU,"Etihad Stadium, Manchester",2,1,https://www.premierleague.com/match/7435
1235,7426,1304172000000,Saturday 30 April 2011,Blackburn,BLB,Bolton,BOL,"Ewood Park, Blackburn",1,0,https://www.premierleague.com/match/7426
1236,7427,1304172000000,Saturday 30 April 2011,Blackpool,BLP,Stoke,STK,"Bloomfield Road, Blackpool",0,0,https://www.premierleague.com/match/7427
1237,7429,1304172000000,Saturday 30 April 2011,Sunderland,SUN,Fulham,FUL,"Stadium of Light, Sunderland",0,3,https://www.premierleague.com/match/7429
1238,7430,1304172000000,Saturday 30 April 2011,West Brom,WBA,Aston Villa,AVL,"The Hawthorns, West Bromwich",2,1,https://www.premierleague.com/match/7430
1239,7428,1304181000000,Saturday 30 April 2011,Chelsea,CHE,Spurs,TOT,"Stamford Bridge, London",2,1,https://www.premierleague.com/match/7428
